split,column,norm
train,cf-bpr,0.03990938887000084
train,cf-bpr,0.031207527965307236
train,cf-bpr,0.04291944578289986
train,cf-bpr,0.09237223863601685
train,cf-bpr,0.04001583531498909
train,cf-bpr,0.03832201659679413
train,cf-bpr,0.04468826949596405
train,cf-bpr,0.03508150577545166
train,cf-bpr,0.029763545840978622
train,cf-bpr,0.029732245951890945
train,cf-bpr,0.04559783264994621
train,cf-bpr,0.04014568030834198
train,cf-bpr,0.05346551537513733
train,cf-bpr,0.042443156242370605
train,cf-bpr,0.03975082188844681
train,cf-bpr,0.031081197783350945
train,cf-bpr,0.03315899521112442
train,cf-bpr,0.04115662723779678
train,cf-bpr,0.1279696822166443
train,cf-bpr,0.029667887836694717
train,cf-bpr,0.03442016616463661
train,cf-bpr,0.028970200568437576
train,cf-bpr,0.04725244641304016
train,cf-bpr,0.0335150770843029
train,cf-bpr,0.036927808076143265
train,cf-bpr,0.02668871358036995
train,cf-bpr,0.038191139698028564
train,cf-bpr,0.03969859704375267
train,cf-bpr,0.03707921504974365
train,cf-bpr,0.036784373223781586
train,cf-bpr,0.029755160212516785
train,cf-bpr,0.052458565682172775
train,cf-bpr,0.028489084914326668
train,cf-bpr,0.03422010689973831
train,cf-bpr,0.04428805038332939
train,cf-bpr,0.06423445791006088
train,cf-bpr,0.03415616974234581
train,cf-bpr,0.03527471423149109
train,cf-bpr,0.03470257669687271
train,cf-bpr,0.034373342990875244
train,cf-bpr,0.051620371639728546
train,cf-bpr,0.041916340589523315
train,cf-bpr,0.03770168125629425
train,cf-bpr,0.040645018219947815
train,cf-bpr,0.037405893206596375
train,cf-bpr,0.04194200411438942
train,cf-bpr,0.052048228681087494
train,cf-bpr,0.041610341519117355
train,cf-bpr,0.027234841138124466
train,cf-bpr,0.03193272277712822
train,cf-bpr,0.032173216342926025
train,cf-bpr,0.030605055391788483
train,cf-bpr,0.04139893874526024
train,cf-bpr,0.04563560709357262
train,cf-bpr,0.04803287982940674
train,cf-bpr,0.048056039959192276
train,cf-bpr,0.05685912072658539
train,cf-bpr,0.02831115946173668
train,cf-bpr,0.029243027791380882
train,cf-bpr,0.03249521926045418
train,cf-bpr,0.03985929116606712
train,cf-bpr,0.03106512501835823
train,cf-bpr,0.042838770896196365
train,cf-bpr,0.041266076266765594
train,cf-bpr,0.03222846984863281
train,cf-bpr,0.05346138775348663
train,cf-bpr,0.039400771260261536
train,cf-bpr,0.0376683734357357
train,cf-bpr,0.036562107503414154
train,cf-bpr,0.039363935589790344
train,cf-bpr,0.029818935319781303
train,cf-bpr,0.06199871376156807
train,cf-bpr,0.02651057206094265
train,cf-bpr,0.062208812683820724
train,cf-bpr,0.04436785727739334
train,cf-bpr,0.02880149893462658
train,cf-bpr,0.031903043389320374
train,cf-bpr,0.06360921263694763
train,cf-bpr,0.03750070556998253
train,cf-bpr,0.03092615120112896
train,cf-bpr,0.0343843437731266
train,cf-bpr,0.035702407360076904
train,cf-bpr,0.031678106635808945
train,cf-bpr,0.03505008667707443
train,cf-bpr,0.04907791689038277
train,cf-bpr,0.03597633168101311
train,cf-bpr,0.039188604801893234
train,cf-bpr,0.03474145755171776
train,cf-bpr,0.032076820731163025
train,cf-bpr,0.045035265386104584
train,cf-bpr,0.037559304386377335
train,cf-bpr,0.029768727719783783
train,cf-bpr,0.035164810717105865
train,cf-bpr,0.030753834173083305
train,cf-bpr,0.03407033160328865
train,cf-bpr,0.041002463549375534
train,cf-bpr,0.03860188648104668
train,cf-bpr,0.05644703283905983
train,cf-bpr,0.031214892864227295
train,cf-bpr,0.04761725291609764
train,cf-bpr,0.031755149364471436
train,cf-bpr,0.04015965387225151
train,cf-bpr,0.038990288972854614
train,cf-bpr,0.04883897304534912
train,cf-bpr,0.04545401781797409
train,cf-bpr,0.04583747312426567
train,cf-bpr,0.03948385640978813
train,cf-bpr,0.037826940417289734
train,cf-bpr,0.041090670973062515
train,cf-bpr,0.03744014725089073
train,cf-bpr,0.027996918186545372
train,cf-bpr,0.03843558207154274
train,cf-bpr,0.04000687599182129
train,cf-bpr,0.09921424090862274
train,cf-bpr,0.030207419767975807
train,cf-bpr,0.031259935349226
train,cf-bpr,0.042570680379867554
train,cf-bpr,0.046801693737506866
train,cf-bpr,0.03554561361670494
train,cf-bpr,0.07207894325256348
train,cf-bpr,0.05526600033044815
train,cf-bpr,0.028274502605199814
train,cf-bpr,0.031391359865665436
train,cf-bpr,0.028696546331048012
train,cf-bpr,0.02866758033633232
train,cf-bpr,0.10209158807992935
train,cf-bpr,0.044560469686985016
train,cf-bpr,0.032647471874952316
train,cf-bpr,0.035161759704351425
train,cf-bpr,0.10241714119911194
train,cf-bpr,0.03867711126804352
train,cf-bpr,0.03957359120249748
train,cf-bpr,0.026697199791669846
train,cf-bpr,0.047647275030612946
train,cf-bpr,0.03215190768241882
train,cf-bpr,0.042001064866781235
train,cf-bpr,0.03832821547985077
train,cf-bpr,0.046490829437971115
train,cf-bpr,0.04892215132713318
train,cf-bpr,0.04808153212070465
train,cf-bpr,0.03758193179965019
train,cf-bpr,0.052213385701179504
train,cf-bpr,0.028853612020611763
train,cf-bpr,0.04314865544438362
train,cf-bpr,0.03324088454246521
train,cf-bpr,0.03829755634069443
train,cf-bpr,0.03851925581693649
train,cf-bpr,0.03850921243429184
train,cf-bpr,0.03344506770372391
train,cf-bpr,0.033227335661649704
train,cf-bpr,0.0403577983379364
train,cf-bpr,0.03974458947777748
train,cf-bpr,0.056660085916519165
train,cf-bpr,0.03264067322015762
train,cf-bpr,0.0355076864361763
train,cf-bpr,0.044701915234327316
train,cf-bpr,0.0458960197865963
train,cf-bpr,0.043459225445985794
train,cf-bpr,0.0372714139521122
train,cf-bpr,0.03488486260175705
train,cf-bpr,0.024202313274145126
train,cf-bpr,0.05021774768829346
train,cf-bpr,0.037297558039426804
train,cf-bpr,0.09279400110244751
train,cf-bpr,0.03543699160218239
train,cf-bpr,0.029690764844417572
train,cf-bpr,0.040335237979888916
train,cf-bpr,0.03859148547053337
train,cf-bpr,0.04783540964126587
train,cf-bpr,0.034779325127601624
train,cf-bpr,0.035838644951581955
train,cf-bpr,0.029752369970083237
train,cf-bpr,0.03029634989798069
train,cf-bpr,0.039635706692934036
train,cf-bpr,0.052742764353752136
train,cf-bpr,0.030300339683890343
train,cf-bpr,0.032404087483882904
train,cf-bpr,0.03384757414460182
train,cf-bpr,0.03247423842549324
train,cf-bpr,0.031151652336120605
train,cf-bpr,0.02508201077580452
train,cf-bpr,0.04247678443789482
train,cf-bpr,0.03993724286556244
train,cf-bpr,0.03320533409714699
train,cf-bpr,0.043655410408973694
train,cf-bpr,0.03809226304292679
train,cf-bpr,0.028003862127661705
train,cf-bpr,0.03084420971572399
train,cf-bpr,0.03642674908041954
train,cf-bpr,0.02810044214129448
train,cf-bpr,0.03151773661375046
train,cf-bpr,0.05377197265625
train,cf-bpr,0.04726553335785866
train,cf-bpr,0.02596432901918888
train,cf-bpr,0.03622528165578842
train,cf-bpr,0.03786879777908325
train,cf-bpr,0.036960162222385406
train,cf-bpr,0.026497380807995796
train,cf-bpr,0.05625772476196289
train,cf-bpr,0.03333928436040878
train,cf-bpr,0.05101260915398598
train,cf-bpr,0.03584477677941322
train,cf-bpr,0.03706274926662445
train,cf-bpr,0.041183993220329285
train,cf-bpr,0.03866551071405411
train,cf-bpr,0.04547444358468056
train,cf-bpr,0.043751563876867294
train,cf-bpr,0.033018261194229126
train,cf-bpr,0.042790044099092484
train,cf-bpr,0.032823484390974045
train,cf-bpr,0.045730315148830414
train,cf-bpr,0.0462135374546051
train,cf-bpr,0.044643525034189224
train,cf-bpr,0.03544425964355469
train,cf-bpr,0.03696683421730995
train,cf-bpr,0.06057639420032501
train,cf-bpr,0.032361920922994614
train,cf-bpr,0.03303913399577141
train,cf-bpr,0.048167694360017776
train,cf-bpr,0.04749349504709244
train,cf-bpr,0.042451776564121246
train,cf-bpr,0.034659143537282944
train,cf-bpr,0.04063478857278824
train,cf-bpr,0.036275774240493774
train,cf-bpr,0.03459329530596733
train,cf-bpr,0.0365108959376812
train,cf-bpr,0.04013894125819206
train,cf-bpr,0.037065766751766205
train,cf-bpr,0.028422769159078598
train,cf-bpr,0.04414725676178932
train,cf-bpr,0.04534229263663292
train,cf-bpr,0.039198365062475204
train,cf-bpr,0.04379384219646454
train,cf-bpr,0.03741152212023735
train,cf-bpr,0.05386992543935776
train,cf-bpr,0.04431925341486931
train,cf-bpr,0.04042205214500427
train,cf-bpr,0.0378890298306942
train,cf-bpr,0.031378358602523804
train,cf-bpr,0.03234970197081566
train,cf-bpr,0.045793596655130386
train,cf-bpr,0.028858570381999016
train,cf-bpr,0.028306934982538223
train,cf-bpr,0.031049787998199463
train,cf-bpr,0.0475677065551281
train,cf-bpr,0.02824142761528492
train,cf-bpr,0.07464879006147385
train,cf-bpr,0.03534163162112236
train,cf-bpr,0.03366714343428612
train,cf-bpr,0.04170824587345123
train,cf-bpr,0.06452420353889465
train,cf-bpr,0.040065232664346695
train,cf-bpr,0.044525932520627975
train,cf-bpr,0.03613722324371338
train,cf-bpr,0.03610190749168396
train,cf-bpr,0.028516724705696106
train,cf-bpr,0.029787978157401085
train,cf-bpr,0.04284633323550224
train,cf-bpr,0.029895732179284096
train,cf-bpr,0.03826168179512024
train,cf-bpr,0.04573791101574898
train,cf-bpr,0.03648573160171509
train,cf-bpr,0.038165412843227386
train,cf-bpr,0.05044218897819519
train,cf-bpr,0.04306131601333618
train,cf-bpr,0.04640410095453262
train,cf-bpr,0.040938764810562134
train,cf-bpr,0.03793249651789665
train,cf-bpr,0.034720756113529205
train,cf-bpr,0.05097244679927826
train,cf-bpr,0.03105979785323143
train,cf-bpr,0.03272959962487221
train,cf-bpr,0.03399842977523804
train,cf-bpr,0.04233619570732117
train,cf-bpr,0.030217645689845085
train,cf-bpr,0.028186237439513206
train,cf-bpr,0.03352203220129013
train,cf-bpr,0.033453553915023804
train,cf-bpr,0.037833746522665024
train,cf-bpr,0.054691363126039505
train,cf-bpr,0.028099188581109047
train,cf-bpr,0.04113416373729706
train,cf-bpr,0.02988385781645775
train,cf-bpr,0.025403885170817375
train,cf-bpr,0.04323970898985863
train,cf-bpr,0.04837623983621597
train,cf-bpr,0.04022836312651634
train,cf-bpr,0.04549786075949669
train,cf-bpr,0.03358227387070656
train,cf-bpr,0.027229322120547295
train,cf-bpr,0.07147087156772614
train,cf-bpr,0.03725781291723251
train,cf-bpr,0.08641503006219864
train,cf-bpr,0.030054066330194473
train,cf-bpr,0.04305025190114975
train,cf-bpr,0.03595729544758797
train,cf-bpr,0.035831768065690994
train,cf-bpr,0.033422328531742096
train,cf-bpr,0.05706987902522087
train,cf-bpr,0.029492851346731186
train,cf-bpr,0.034091055393218994
train,cf-bpr,0.041189324110746384
train,cf-bpr,0.031269967555999756
train,cf-bpr,0.03235302492976189
train,cf-bpr,0.03333868458867073
train,cf-bpr,0.04764051362872124
train,cf-bpr,0.034752991050481796
train,cf-bpr,0.041619256138801575
train,cf-bpr,0.03153868019580841
train,cf-bpr,0.07804207503795624
train,cf-bpr,0.04884881153702736
train,cf-bpr,0.034691281616687775
train,cf-bpr,0.02677120454609394
train,cf-bpr,0.04637567326426506
train,cf-bpr,0.04002847149968147
train,cf-bpr,0.029259679839015007
train,cf-bpr,0.04382128641009331
train,cf-bpr,0.05868515744805336
train,cf-bpr,0.035923030227422714
train,cf-bpr,0.0375865213572979
train,cf-bpr,0.030672147870063782
train,cf-bpr,0.03189501911401749
train,cf-bpr,0.040610313415527344
train,cf-bpr,0.028657130897045135
train,cf-bpr,0.03018355555832386
train,cf-bpr,0.03872881829738617
train,cf-bpr,0.036050472408533096
train,cf-bpr,0.03347211703658104
train,cf-bpr,0.030756697058677673
train,cf-bpr,0.030381647869944572
train,cf-bpr,0.04861369729042053
train,cf-bpr,0.03560391440987587
train,cf-bpr,0.061358965933322906
train,cf-bpr,0.029792796820402145
train,cf-bpr,0.03102985955774784
train,cf-bpr,0.04855573549866676
train,cf-bpr,0.051977455615997314
train,cf-bpr,0.03626878187060356
train,cf-bpr,0.03700849413871765
train,cf-bpr,0.051020849496126175
train,cf-bpr,0.03199993818998337
train,cf-bpr,0.04507705196738243
train,cf-bpr,0.05021287500858307
train,cf-bpr,0.023484326899051666
train,cf-bpr,0.06713511049747467
train,cf-bpr,0.0629352554678917
train,cf-bpr,0.04665394499897957
train,cf-bpr,0.03432323783636093
train,cf-bpr,0.036704789847135544
train,cf-bpr,0.025049304589629173
train,cf-bpr,0.029520191252231598
train,cf-bpr,0.03960205614566803
train,cf-bpr,0.04152553901076317
train,cf-bpr,0.03655582293868065
train,cf-bpr,0.03997848555445671
train,cf-bpr,0.03358890116214752
train,cf-bpr,0.04194231703877449
train,cf-bpr,0.06920480728149414
train,cf-bpr,0.03245209902524948
train,cf-bpr,0.04165256395936012
train,cf-bpr,0.03409411385655403
train,cf-bpr,0.028169723227620125
train,cf-bpr,0.03449394553899765
train,cf-bpr,0.031226487830281258
train,cf-bpr,0.04836736619472504
train,cf-bpr,0.03140678256750107
train,cf-bpr,0.03829290345311165
train,cf-bpr,0.026445025578141212
train,cf-bpr,0.035239387303590775
train,cf-bpr,0.03321490436792374
train,cf-bpr,0.0538380928337574
train,cf-bpr,0.05546149984002113
train,cf-bpr,0.028519578278064728
train,cf-bpr,0.025946656242012978
train,cf-bpr,0.05110955610871315
train,cf-bpr,0.03582248464226723
train,cf-bpr,0.0609101876616478
train,cf-bpr,0.041094206273555756
train,cf-bpr,0.02887219376862049
train,cf-bpr,0.03696969151496887
train,cf-bpr,0.030798152089118958
train,cf-bpr,0.03546028956770897
train,cf-bpr,0.04785432294011116
train,cf-bpr,0.026313981041312218
train,cf-bpr,0.031233323737978935
train,cf-bpr,0.04322719946503639
train,cf-bpr,0.03318918123841286
train,cf-bpr,0.03920869901776314
train,cf-bpr,0.03231103718280792
train,cf-bpr,0.038399793207645416
train,cf-bpr,0.03835735470056534
train,cf-bpr,0.07563593983650208
train,cf-bpr,0.03542928397655487
train,cf-bpr,0.03983331471681595
train,cf-bpr,0.02733241207897663
train,cf-bpr,0.04419814050197601
train,cf-bpr,0.037585847079753876
train,cf-bpr,0.038230132311582565
train,cf-bpr,0.03626686707139015
train,cf-bpr,0.05491740256547928
train,cf-bpr,0.029494857415556908
train,cf-bpr,0.030186424031853676
train,cf-bpr,0.03576835244894028
train,cf-bpr,0.03380535915493965
train,cf-bpr,0.028959117829799652
train,cf-bpr,0.03466741740703583
train,cf-bpr,0.03901350870728493
train,cf-bpr,0.03367331996560097
train,cf-bpr,0.032742638140916824
train,cf-bpr,0.029106836766004562
train,cf-bpr,0.03572442755103111
train,cf-bpr,0.031155899167060852
train,cf-bpr,0.03406688570976257
train,cf-bpr,0.025988740846514702
train,cf-bpr,0.04548073559999466
train,cf-bpr,0.04471451789140701
train,cf-bpr,0.05236848071217537
train,cf-bpr,0.03359575197100639
train,cf-bpr,0.04407232254743576
train,cf-bpr,0.02649705484509468
train,cf-bpr,0.04437294229865074
train,cf-bpr,0.05511900782585144
train,cf-bpr,0.02300969511270523
train,cf-bpr,0.027494018897414207
train,cf-bpr,0.03292194753885269
train,cf-bpr,0.04470245540142059
train,cf-bpr,0.03064071759581566
train,cf-bpr,0.04195632413029671
train,cf-bpr,0.039964932948350906
train,cf-bpr,0.04227309674024582
train,cf-bpr,0.056794922798871994
train,cf-bpr,0.037872813642024994
train,cf-bpr,0.03982134908437729
train,cf-bpr,0.028509680181741714
train,cf-bpr,0.040625620633363724
train,cf-bpr,0.03636221960186958
train,cf-bpr,0.04750325158238411
train,cf-bpr,0.05894475802779198
train,cf-bpr,0.03333606198430061
train,cf-bpr,0.031909115612506866
train,cf-bpr,0.04051810875535011
train,cf-bpr,0.038075681775808334
train,cf-bpr,0.0395519845187664
train,cf-bpr,0.02949405089020729
train,cf-bpr,0.08363168686628342
train,cf-bpr,0.03313475102186203
train,cf-bpr,0.023134689778089523
train,cf-bpr,0.04300380498170853
train,cf-bpr,0.04023011401295662
train,cf-bpr,0.04309765249490738
train,cf-bpr,0.03624943271279335
train,cf-bpr,0.040873751044273376
train,cf-bpr,0.03027881681919098
train,cf-bpr,0.04256480559706688
train,cf-bpr,0.035156503319740295
train,cf-bpr,0.034147508442401886
train,cf-bpr,0.034381330013275146
train,cf-bpr,0.04036824405193329
train,cf-bpr,0.08813899755477905
train,cf-bpr,0.024422569200396538
train,cf-bpr,0.043018218129873276
train,cf-bpr,0.03024432435631752
train,cf-bpr,0.04142487421631813
train,cf-bpr,0.02690774016082287
train,cf-bpr,0.0510629341006279
train,cf-bpr,0.03265288472175598
train,cf-bpr,0.04674229770898819
train,cf-bpr,0.03934504836797714
train,cf-bpr,0.041282765567302704
train,cf-bpr,0.04398811236023903
train,cf-bpr,0.03946732357144356
train,cf-bpr,0.028794828802347183
train,cf-bpr,0.04381502792239189
train,cf-bpr,0.03318672254681587
train,cf-bpr,0.04476732015609741
train,cf-bpr,0.026763463392853737
train,cf-bpr,0.034432895481586456
train,cf-bpr,0.03323499113321304
train,cf-bpr,0.034719258546829224
train,cf-bpr,0.03554048761725426
train,cf-bpr,0.040619947016239166
train,cf-bpr,0.0876900777220726
train,cf-bpr,0.04023505747318268
train,cf-bpr,0.033685337752103806
train,cf-bpr,0.036916229873895645
train,cf-bpr,0.04262026026844978
train,cf-bpr,0.03830080106854439
train,cf-bpr,0.07987476140260696
train,cf-bpr,0.03969378024339676
train,cf-bpr,0.036016833037137985
train,cf-bpr,0.03724271059036255
train,cf-bpr,0.057140640914440155
train,cf-bpr,0.04169473797082901
train,cf-bpr,0.033517707139253616
train,cf-bpr,0.05161578580737114
train,cf-bpr,0.0431646853685379
train,cf-bpr,0.03424900025129318
train,cf-bpr,0.028515497222542763
train,cf-bpr,0.04394917190074921
train,cf-bpr,0.07882998138666153
train,cf-bpr,0.053941335529088974
train,cf-bpr,0.03211914002895355
train,cf-bpr,0.040793053805828094
train,cf-bpr,0.0311196967959404
train,cf-bpr,0.0372425876557827
train,cf-bpr,0.031218748539686203
train,cf-bpr,0.03624223917722702
train,cf-bpr,0.04694003984332085
train,cf-bpr,0.051419779658317566
train,cf-bpr,0.03497515618801117
train,cf-bpr,0.03253910318017006
train,cf-bpr,0.03408551216125488
train,cf-bpr,0.03197893127799034
train,cf-bpr,0.03812802582979202
train,cf-bpr,0.03480328992009163
train,cf-bpr,0.04130517318844795
train,cf-bpr,0.02651316300034523
train,cf-bpr,0.04502385854721069
train,cf-bpr,0.037044111639261246
train,cf-bpr,0.050215695053339005
train,cf-bpr,0.03258597478270531
train,cf-bpr,0.03849131613969803
train,cf-bpr,0.04611505940556526
train,cf-bpr,0.02852904237806797
train,cf-bpr,0.032106466591358185
train,cf-bpr,0.03297078236937523
train,cf-bpr,0.03598152846097946
train,cf-bpr,0.02462678588926792
train,cf-bpr,0.03409657999873161
train,cf-bpr,0.05121050402522087
train,cf-bpr,0.03495310619473457
train,cf-bpr,0.03663242980837822
train,cf-bpr,0.07422591745853424
train,cf-bpr,0.037500377744436264
train,cf-bpr,0.04318496584892273
train,cf-bpr,0.05236382409930229
train,cf-bpr,0.039563775062561035
train,cf-bpr,0.0243595689535141
train,cf-bpr,0.04597470164299011
train,cf-bpr,0.03708256036043167
train,cf-bpr,0.0430322103202343
train,cf-bpr,0.036050863564014435
train,cf-bpr,0.04214410111308098
train,cf-bpr,0.04010569304227829
train,cf-bpr,0.03516634181141853
train,cf-bpr,0.03687790781259537
train,cf-bpr,0.02766474336385727
train,cf-bpr,0.03477669507265091
train,cf-bpr,0.039890166372060776
train,cf-bpr,0.036435697227716446
train,cf-bpr,0.03554331883788109
train,cf-bpr,0.07012176513671875
train,cf-bpr,0.03233148530125618
train,cf-bpr,0.04011261463165283
train,cf-bpr,0.03161545842885971
train,cf-bpr,0.03371940180659294
train,cf-bpr,0.032166361808776855
train,cf-bpr,0.04414854198694229
train,cf-bpr,0.03576941415667534
train,cf-bpr,0.038665350526571274
train,cf-bpr,0.0351082906126976
train,cf-bpr,0.03395390138030052
train,cf-bpr,0.027724329382181168
train,cf-bpr,0.029373865574598312
train,cf-bpr,0.034195080399513245
train,cf-bpr,0.03645000979304314
train,cf-bpr,0.030981631949543953
train,cf-bpr,0.048563580960035324
train,cf-bpr,0.029734943062067032
train,cf-bpr,0.03029477782547474
train,cf-bpr,0.03715648874640465
train,cf-bpr,0.04459622874855995
train,cf-bpr,0.030165808275341988
train,cf-bpr,0.03915708512067795
train,cf-bpr,0.03761792555451393
train,cf-bpr,0.05370016023516655
train,cf-bpr,0.04097286984324455
train,cf-bpr,0.04163145273923874
train,cf-bpr,0.06114889308810234
train,cf-bpr,0.04084422439336777
train,cf-bpr,0.05293792858719826
train,cf-bpr,0.03771717846393585
train,cf-bpr,0.039506155997514725
train,cf-bpr,0.028789756819605827
train,cf-bpr,0.03496317192912102
train,cf-bpr,0.042183712124824524
train,cf-bpr,0.0595523826777935
train,cf-bpr,0.03102913685142994
train,cf-bpr,0.038822147995233536
train,cf-bpr,0.038832347840070724
train,cf-bpr,0.036038946360349655
train,cf-bpr,0.04511011019349098
train,cf-bpr,0.062888003885746
train,cf-bpr,0.04522666335105896
train,cf-bpr,0.09517427533864975
train,cf-bpr,0.040508173406124115
train,cf-bpr,0.046498335897922516
train,cf-bpr,0.04305800795555115
train,cf-bpr,0.05533931404352188
train,cf-bpr,0.03205258026719093
train,cf-bpr,0.04070410877466202
train,cf-bpr,0.03551606088876724
train,cf-bpr,0.037286996841430664
train,cf-bpr,0.03845539316534996
train,cf-bpr,0.02690453641116619
train,cf-bpr,0.03454531729221344
train,cf-bpr,0.04349235072731972
train,cf-bpr,0.03385137766599655
train,cf-bpr,0.05049396678805351
train,cf-bpr,0.026466533541679382
train,cf-bpr,0.03744357451796532
train,cf-bpr,0.031938519328832626
train,cf-bpr,0.033058904111385345
train,cf-bpr,0.04444190859794617
train,cf-bpr,0.07283863425254822
train,cf-bpr,0.04152208939194679
train,cf-bpr,0.03007795661687851
train,cf-bpr,0.04777432978153229
train,cf-bpr,0.040463048964738846
train,cf-bpr,0.03240286186337471
train,cf-bpr,0.031042950227856636
train,cf-bpr,0.03301422670483589
train,cf-bpr,0.030126964673399925
train,cf-bpr,0.025688739493489265
train,cf-bpr,0.05584963038563728
train,cf-bpr,0.030026711523532867
train,cf-bpr,0.030512744560837746
train,cf-bpr,0.04766952991485596
train,cf-bpr,0.03087841533124447
train,cf-bpr,0.05824603512883186
train,cf-bpr,0.04551219567656517
train,cf-bpr,0.03085288032889366
train,cf-bpr,0.043087977916002274
train,cf-bpr,0.031021203845739365
train,cf-bpr,0.028349749743938446
train,cf-bpr,0.03040922060608864
train,cf-bpr,0.029373761266469955
train,cf-bpr,0.030617499724030495
train,cf-bpr,0.0383620522916317
train,cf-bpr,0.034281354397535324
train,cf-bpr,0.03771822154521942
train,cf-bpr,0.07205938547849655
train,cf-bpr,0.031084813177585602
train,cf-bpr,0.05099352449178696
train,cf-bpr,0.03431060537695885
train,cf-bpr,0.031291790306568146
train,cf-bpr,0.053460072726011276
train,cf-bpr,0.03839961066842079
train,cf-bpr,0.053059425204992294
train,cf-bpr,0.04350198060274124
train,cf-bpr,0.04770088195800781
train,cf-bpr,0.03452157601714134
train,cf-bpr,0.031003741547465324
train,cf-bpr,0.03162602335214615
train,cf-bpr,0.036936551332473755
train,cf-bpr,0.031980738043785095
train,cf-bpr,0.04134001210331917
train,cf-bpr,0.04320429265499115
train,cf-bpr,0.05362972244620323
train,cf-bpr,0.03592342510819435
train,cf-bpr,0.038708701729774475
train,cf-bpr,0.030643269419670105
train,cf-bpr,0.03176787123084068
train,cf-bpr,0.026943592354655266
train,cf-bpr,0.03648220747709274
train,cf-bpr,0.03414035588502884
train,cf-bpr,0.03551889955997467
train,cf-bpr,0.033638328313827515
train,cf-bpr,0.031019244343042374
train,cf-bpr,0.040689677000045776
train,cf-bpr,0.030429523438215256
train,cf-bpr,0.0705789178609848
train,cf-bpr,0.03765163570642471
train,cf-bpr,0.038478996604681015
train,cf-bpr,0.03115343488752842
train,cf-bpr,0.031745173037052155
train,cf-bpr,0.032107528299093246
train,cf-bpr,0.03848070651292801
train,cf-bpr,0.028452426195144653
train,cf-bpr,0.04207301139831543
train,cf-bpr,0.0401076041162014
train,cf-bpr,0.04264864698052406
train,cf-bpr,0.03849896043539047
train,cf-bpr,0.06317126005887985
train,cf-bpr,0.05183539167046547
train,cf-bpr,0.03586249798536301
train,cf-bpr,0.025879452005028725
train,cf-bpr,0.04686081036925316
train,cf-bpr,0.04717104509472847
train,cf-bpr,0.03489602729678154
train,cf-bpr,0.029179349541664124
train,cf-bpr,0.028567373752593994
train,cf-bpr,0.024669703096151352
train,cf-bpr,0.02565719187259674
train,cf-bpr,0.04992859065532684
train,cf-bpr,0.04365922510623932
train,cf-bpr,0.06487815827131271
train,cf-bpr,0.03952287137508392
train,cf-bpr,0.044410448521375656
train,cf-bpr,0.04052245244383812
train,cf-bpr,0.04047907516360283
train,cf-bpr,0.05071912333369255
train,cf-bpr,0.025029776617884636
train,cf-bpr,0.04618009552359581
train,cf-bpr,0.03312202915549278
train,cf-bpr,0.0339970700442791
train,cf-bpr,0.03921480104327202
train,cf-bpr,0.02861507423222065
train,cf-bpr,0.0334535650908947
train,cf-bpr,0.03990938887000084
train,cf-bpr,0.05286962538957596
train,cf-bpr,0.04059725999832153
train,cf-bpr,0.035549771040678024
train,cf-bpr,0.03914598375558853
train,cf-bpr,0.05073118209838867
train,cf-bpr,0.04211648181080818
train,cf-bpr,0.054417409002780914
train,cf-bpr,0.04860002547502518
train,cf-bpr,0.037789322435855865
train,cf-bpr,0.03555908799171448
train,cf-bpr,0.029754983261227608
train,cf-bpr,0.03230715170502663
train,cf-bpr,0.030170205980539322
train,cf-bpr,0.026676157489418983
train,cf-bpr,0.05697546899318695
train,cf-bpr,0.0344175286591053
train,cf-bpr,0.03330617398023605
train,cf-bpr,0.032997798174619675
train,cf-bpr,0.04213879629969597
train,cf-bpr,0.06987165659666061
train,cf-bpr,0.10187388211488724
train,cf-bpr,0.031310293823480606
train,cf-bpr,0.03837364539504051
train,cf-bpr,0.03527694568037987
train,cf-bpr,0.03766210749745369
train,cf-bpr,0.07034116238355637
train,cf-bpr,0.026523811742663383
train,cf-bpr,0.03958049416542053
train,cf-bpr,0.027887530624866486
train,cf-bpr,0.034882161766290665
train,cf-bpr,0.03488337993621826
train,cf-bpr,0.041251711547374725
train,cf-bpr,0.05526939406991005
train,cf-bpr,0.038808297365903854
train,cf-bpr,0.039947882294654846
train,cf-bpr,0.03588169813156128
train,cf-bpr,0.0340396873652935
train,cf-bpr,0.05018945038318634
train,cf-bpr,0.05334809422492981
train,cf-bpr,0.03131585195660591
train,cf-bpr,0.04804276302456856
train,cf-bpr,0.033873945474624634
train,cf-bpr,0.03515229374170303
train,cf-bpr,0.04151851683855057
train,cf-bpr,0.044037237763404846
train,cf-bpr,0.036827925592660904
train,cf-bpr,0.03627501800656319
train,cf-bpr,0.0358872152864933
train,cf-bpr,0.03311508893966675
train,cf-bpr,0.037240881472826004
train,cf-bpr,0.03431575372815132
train,cf-bpr,0.029756024479866028
train,cf-bpr,0.03266547992825508
train,cf-bpr,0.054860539734363556
train,cf-bpr,0.033678267151117325
train,cf-bpr,0.04305793717503548
train,cf-bpr,0.04310799762606621
train,cf-bpr,0.04923243075609207
train,cf-bpr,0.037053897976875305
train,cf-bpr,0.03964819014072418
train,cf-bpr,0.045650381594896317
train,cf-bpr,0.04366402328014374
train,cf-bpr,0.039653513580560684
train,cf-bpr,0.03939581662416458
train,cf-bpr,0.04774096980690956
train,cf-bpr,0.033264122903347015
train,cf-bpr,0.03903486207127571
