annotation_id,session_id,turn_number,sample_stratum,population_n,sample_n,sample_weight,pivot_broad_discovery,pivot_artist_explicit,pivot_core_change,moves,previous_same_cumulative,current_same_cumulative,high_conflict,context_before_current_sha256,current_user_message_sha256,sample_seed,conversation_dataset_name,conversation_dataset_fingerprint,metadata_dataset_name,metadata_dataset_fingerprint,detector_rule_sha256,guideline_version
PIVOT-0048,a3fccd80-037d-410b-94a4-fcb8d1ed5ec3,4,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,4ec02304ca7701371babe020ebbeddc56d336aa43972be76cc32a6abf527b81b,09ba5646fb699e6cf061f8250fa33f5a230d8babef205a1a09e31dc7cc3630b8,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0049,a70a4d6f-b5b5-45fd-a500-b988634ccea7,3,broad_positive_high_conflict,4899,50,97.98,True,True,True,0,True,True,True,9891956dd09837c4394c3a7dd29bdc902d900599761a5ff8b9571b1d91c1349d,401ffdb100a656596af9bd0da50cef8eb65474457cc91131e9ae9b6586ea7697,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0050,60fd1b07-27de-462a-95b6-35a6c4278210,6,broad_positive_other,6083,50,121.66,True,True,True,1,True,True,False,c7e74cbec5beabd24695cbb2c9648717c3bd6a829a743180882f5ac7b144549e,20ffa9f114a66f535343270a92666730ebc4275f6171110e4ec8bb1b369bd185,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0051,e97e2232-9777-4d3a-879a-ab90a620b3ec,5,broad_positive_other,6083,50,121.66,True,False,False,1,False,True,False,00622c8b1645fda9706d7ab16987ee7e37948f86822878fbb9a8b418a307d46c,14e2b296415ab3b0da6907f219f2471f4cf36bf5ab44da6dff5ee9d5d323af15,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0052,248f8b88-de9d-435b-a0ba-8d2129dc83e5,7,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,c95950a51987ef14e162ce71c174e41e90cb66619661d5c5f865cf8b657f9160,10522278c815afa92456afc1e00b556f478d7939a2be83bfb83556b004787eda,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0053,246becf0-7def-4cda-bd55-63fc3a8b6bf2,7,broad_positive_other,6083,50,121.66,True,True,False,1,True,True,False,1f6e66f99da5297bfbd4f92cf2c32e492c14676f5115c16342ad743c07131b3f,583c913eb3c7f2844f0dce70836a63f2da88ecca89162aa768e126fea710f0a2,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0054,edd87bbc-64b8-4293-981f-3371a20c53e3,6,broad_positive_high_conflict,4899,50,97.98,True,True,True,0,True,True,True,afc1421a84910aee1fbf448b11824d5fdd02f655046cfa556599ed1de12fd2f9,80282cedcdb83b318cb149a921d459973684cc9cd8e0f948c964e8c00ca24a93,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0055,c0e3c776-9841-4ace-af4b-8041edcd1280,6,broad_negative,95411,100,954.11,False,False,False,0,True,True,False,6702ccdb7615f66fd848fb3218ac809a96150ef0122696f62f792029269018a2,997e6c550031c9df7c671418172a026bc099172ba0b83a27fc464ebc38454ffd,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0056,70cc34dd-6646-4ad8-8034-4f5a56339c6f,4,broad_positive_high_conflict,4899,50,97.98,True,True,False,0,True,True,True,07deb0366bdf65ab3401f4c6f1871cd7436e4eb5f39397640a10e29ed4274be5,14694ff6b516f25f9810e58d55d9ce599cc25f19ce996cd6a4c56c522a0eb3b4,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0057,011013b0-952a-4694-804f-f5aa27011513,3,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,48d800bab439091af9bb8d3b226678e331e30321aae51c1fca1c5ebb8d5b9cef,63a06a604125aca4b7b6aa5856efe76644cbf25e2322cb2bc22371b78b04a8ce,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0058,812af845-b93f-4404-81d8-3b85e51df5d8,3,broad_negative,95411,100,954.11,False,False,False,0,False,False,False,eb01aca675dd33370bb474737028ae5deeccabaf5e479d3c113d6e8db780c2ee,97428d78b8743ac3acbdd090c95c46d826fc9b20d049d3d9cf56a3ef1b6d1cf2,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0059,3c4afd4a-75ef-4687-8202-ede9edd4126d,2,broad_negative,95411,100,954.11,False,False,False,1,,True,False,0a65eaa687117c30c05a5b7d6f3ca0c4f51beb820922d65c7275f5de1f966773,f1054b5abcbfd5ca4a822d971526d31afadc310bda42b8808b06c18479aee374,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0060,f02f793a-09e8-4818-bb5d-882123b20363,8,broad_positive_high_conflict,4899,50,97.98,True,True,False,0,True,True,True,b02f1561a04b39687ce8419d5c56c59e9bcff2da848f6eac783db3e42b0e5122,81344cf9a78c665cdc72c975bc48cb068fa9d2e1db60ef5039180e2aa8f18a7d,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0061,c7033382-7d32-40bb-8125-676d88b31478,2,broad_positive_other,6083,50,121.66,True,False,False,0,,True,False,41f23569704821ffeb67f833aabaa1ddc2988b359e084c411c2daa34b30a66f2,ae3ffd7fa6b9794f35fb25063ecb10fe406ed30febbb53c78ad74551882532c9,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0062,8863e041-2ef6-4761-849e-1f8e464d4e16,6,broad_negative,95411,100,954.11,False,True,False,1,True,True,False,21fba5bea99c15cad731571f6f0c80b7ef8fd52a612ef1cabe3a8ce53e5d2c84,e5c467b1a60e49af8e6857c25f5482a0b12c83e6be6f802150e9cd71fa86e1f9,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0063,edd67311-ef4c-4b42-a257-f8fc1a9ef4e5,8,broad_positive_other,6083,50,121.66,True,True,False,1,True,True,False,3da05eb376c76203579683af515b15d5f1e592a36cca5dad9f137bc7ab229594,732c086f5e0140ce9bdcfb8267a15b7fefaa2595bc833d4cd7f809c633bc64a8,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0064,e827890f-8496-45c2-b5b4-5d7ac5119f67,7,broad_positive_high_conflict,4899,50,97.98,True,True,True,0,True,True,True,c6d624f41cc0f1d83f56972d8c582ad9cf94ae1619c0cf51c48c269b9fb704eb,4fd395262155b2b07da419dd7af352d8bae9f4107f4079f641a3ea49b909b604,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0065,e3bf0465-5a3d-41f8-ac48-b5843c7db833,2,broad_negative,95411,100,954.11,False,False,False,1,,False,False,f994b1dceb71d7b4f987121c75c6486f5d2f3dc3eee0d7c801b68533760bdd53,2396da5ff4f1a91d27a1a999dbc2b180a3d4108a474f466a183c1f10235dd4b8,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0066,1426046e-5f51-4746-a862-482e875e118a,6,broad_negative,95411,100,954.11,False,False,False,1,False,False,False,e4534ae9c54de11bf132a1aacb6364e47f5eca72c926faa059f90163efa864bf,9a24aad45d9a9ff88bac510dc35e2c61a790abde992f9b5ea797779b99ab063f,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0067,66558e23-313c-4282-a48b-484f422033af,7,broad_positive_other,6083,50,121.66,True,True,False,1,True,True,False,d3a6ab7bcb6401716e6fc395c02706ea12cd7d75dade9559fefeb9db06064568,2837c1ce2246bdfc28f58d12312dd7f1c7ec4b4ddac918eec59e4eff75dac9f6,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0068,49f61be9-99ba-495c-93b2-9814645dad50,2,broad_positive_other,6083,50,121.66,True,False,False,1,,True,False,d8452ddbd015bafe12707728f73ab0abfcfa39d2a8872693dde55f20289ed4b0,88f3ca23488c0629c55181958848e2e6e0a3a56ebe7bb741bb591006f7d2c698,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0069,2c8d9029-21e5-4f0e-b0c9-18a09a7a3e79,5,broad_positive_other,6083,50,121.66,True,False,False,1,True,True,False,f0d22c0b95303c7c667af0a96511cc5f389e6cd1dd1b612aaf76ced482b7f884,f4188213f9b91b44ff9d1ef6372834a8f16bf504d9991d2adebfe9cf17be02ab,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0070,967d8c52-accd-48d5-bcf3-8e35ea633e88,8,broad_positive_other,6083,50,121.66,True,True,True,1,False,False,False,4462f23c21bdbef5ba631b988730f9c517491f6a27f26191339cee8694887c5f,248d49cd119cc115a9e9f5d4e4cbea9dac80003de738ecfe73a972d7c474ac5e,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0071,1cf02bcb-4045-4fd3-9d24-1de7df6ed882,5,broad_positive_high_conflict,4899,50,97.98,True,False,False,0,True,False,True,02fd8834c1599be148af854bd27bb563a5a88803874bdad9cd1acda84ad2f506,682b75e3316cc216938fe4b544831adb6bbe041f07593680e5ee5a6daf4f8912,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0072,763dedc4-5959-42cc-a38e-f4032c73fa72,2,broad_positive_other,6083,50,121.66,True,False,False,1,,True,False,3da486bb19f7706a27f23376ffbfd9f0fa4360f41a9535964218e502fc4ee1e1,ce35aeac665386162b5b8ca08ceb289865bc9e88b5947346efe15831747cc75e,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0073,2263836c-7224-4ace-a2b6-57eb12cd1342,5,broad_positive_high_conflict,4899,50,97.98,True,True,False,0,True,True,True,423ba60053526a0a4a99928bb6007fdcf27bdbc40c89c583728446758439de57,5e5ab1cd0be07ff32d74897fe773bd6e8c2ecb7057cb59bf45cb9a7f0af19796,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0074,404d1932-1051-4cd8-a906-e8786ecf7091,7,broad_positive_other,6083,50,121.66,True,False,False,1,True,True,False,4f69b2fc4a2a7e0ad958373e5a108ac5cf20899e957453d05eca70a4470defcc,c5ce08ccdaa39b9663494b9df3cdf05bab07c94db3be272af4161325a7925ac6,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0075,672d5ebe-9e4c-481a-8148-a03298a47cd5,2,broad_positive_other,6083,50,121.66,True,True,True,1,,True,False,9a5abcf5db60678b38becc4fb5dbf1d8e1d71d4e998171683e92ea66e7ff969c,07cbb5e72e989149cca594183e93857d64103d9d9af899a485faba9c336fa072,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0076,90214ed8-ce1f-462b-9d86-e662e52300df,6,broad_positive_other,6083,50,121.66,True,True,True,1,True,False,False,109c6e98dbb6017b2419b9f501b5bee3da8f6a7cdbce12ad8325acfb70742759,6ebf53d5682a09bfc4d13101fec694450ce5093cf5563970c98449e462fc2766,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0077,793aa386-2df5-4610-9570-a34171e26d3e,5,broad_positive_other,6083,50,121.66,True,True,True,1,True,True,False,cf5f13fa596c73db7cedec593168eda2a2abdf0b1b242e2d3d00fdeffe4d4ec7,3fa146ed75c82af022385ec9ef36a68592385abaed9e27e926a9e2fc7fe2c3c7,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0078,8dc4300d-dbe1-4020-bee7-db5b6ba478a5,7,broad_negative,95411,100,954.11,False,False,False,0,True,False,False,1ef14c0d9fbdf013cb501b665d81fd636e5651d19ff6b83b9499d0474664e51f,b29f8ba034fc1e300161487267d754d21b83bacdbf166941a5fbb0360712715f,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0079,1e8a168d-6394-43d9-ba21-31290599246f,8,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,922cc659d94019d9b06418fe3295971e524223b23a791d527bedbe8b113d2741,7932f24c4d2ec9c3c16d0826462b381009333c31e385dd555e7d0bb6c9858746,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0080,2bcb83d7-373d-451a-954b-4a097734a185,2,broad_negative,95411,100,954.11,False,False,False,1,,True,False,8553874c88a876adcb882a3fc2e4c33ebed62df201babcc252fe094ccf28e07a,2789eecdc6980f81b252507c080fd4e8d8c4f139e78c8c0d8d7de4efde4f8c60,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0081,550c06d5-44d8-4c34-878d-9e2ad3a84931,7,broad_positive_other,6083,50,121.66,True,True,True,1,True,True,False,6ab10f13fe1b8679368e0e457a203567be395cf6b5bd127f7de0987a71dd5731,f00bcb7ebe94a7cbc1ed30970001df366916816ec3db5babd9831ee54de3d533,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0082,785be8cf-53f2-494c-8faf-f10094b0d89d,8,broad_positive_high_conflict,4899,50,97.98,True,True,True,0,True,True,True,8ff06e86dd1a8eecf566794f4f852e4b2e253ab501e8afa3f63852c074ab53ed,b4a5ba5861575520cac8a500ced8d786c26768e33044a0284f4142abbfc6de34,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0083,52842ec2-972e-4029-abd2-a4023a013625,4,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,7635c884c6cf0b59c936adf39248948b5ecce35fed93cf978e560a74c0a33a26,3f8e83da9da938e3e84297d3df4d79487f7fc13f4f70ca677e32495c824565dd,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0084,ae667e2e-8da4-4c08-836a-470d7f7f3272,3,broad_negative,95411,100,954.11,False,False,False,1,False,False,False,cdc054277b389a7b486b32463f4f8b30965b785b970ea65c862c7acde8a5ea59,9cad21773e5e70a7b79bbdcca05b4db3e34cc4eb5f5e730325fbdbd4e85059eb,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0085,842bc142-19ab-48b4-8473-5e174fb61163,7,broad_positive_high_conflict,4899,50,97.98,True,True,True,0,True,True,True,dba29d97ae3c1fbb6dd17d6f84f76617a5358b16ae3aa3e9ae6ba9516f9fe49c,5644b5afe2b14d206dfb6c810660a27a12c4c3c4f3ed40509d4dd31975a56b3c,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0086,6be54517-2737-44bf-8277-8910261a8089,8,broad_positive_other,6083,50,121.66,True,True,False,0,False,True,False,16ba0a19a749ca8690b5499652882d7e23699dbf399a500cb7c25dcbbaa22fe0,5425b3f241a6ee814a5ddcf69e1b0f589189d48ffc69effa03cc5ccbfbba01ff,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0087,9bf73ee6-09a2-48e6-a1e6-39a413234f69,3,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,dec67869f4ca67f6f006513fd9a09252658a32b3f0d78f58b1cbe9852e0301e4,4f044260e83214af430de5dcb0aae5fb4292492def259f6091e9733b5d2602bc,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0088,d753bf5a-047d-438a-9f96-a0ab823da7c7,2,broad_negative,95411,100,954.11,False,False,False,1,,True,False,5f274077bd2d968cca9b082aa21c86e5e59d918c082ab875603da8a57f488725,55c0ee8804cf37a1fce9fcb363d3527f230a505339cae4b61e4c8f42fb8b7955,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0089,9a36b6fa-5892-404d-8f96-346ec9d60661,3,broad_negative,95411,100,954.11,False,False,False,0,True,True,False,725d76a1e993651e76d6a5cf741a91019e685a84702d7aad27430b94d75bba41,d49d3c08be0b500e9a904a1e6bc16fc41998433bd64329caca68a699e5f04325,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0090,26c5120b-d594-49f9-b1a9-3d5bff6dab75,6,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,3fa60e6cc6e6a1593a154fd72438eae4f61278d439467c8ecacce235c3aa5cc0,b51682316f2e84e7a16092c184508e3dc4e0a12caa62a00d6e6cefcd683413e3,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0091,76a7bd50-ff0e-4781-a035-5d1b7625d9cc,8,broad_positive_other,6083,50,121.66,True,True,True,1,True,True,False,b0aa962bf4ae9a30e1019446b517ad649ba309c74516aa1a0ba5fbbf406eb7b3,7a3ce7e5070db4979c012ed7fde4a26e56b55d5288f62f253ca09b1c5bf72421,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0092,ca43b35f-4d41-463c-809b-21697f48db59,8,broad_negative,95411,100,954.11,False,False,False,1,True,True,False,61dffa4907fa82995527d01f7313896d7e6ef5825d6872c50f74a2682d81f436,fe3e56122c1108ae2e579add873e74db966d35655df833823e1959fd1d1c985b,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0093,e341167c-996f-4e8d-b10e-3f24c04916d7,4,broad_negative,95411,100,954.11,False,False,False,0,False,True,False,796c2804f1861375804894ecc9784169d1279f6be21576d96fda6e9f1f0ca7fd,c4557927a205ce00c55b16c0bf903b1904ae715d0ede1cfa3ac52b991260cb9c,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
PIVOT-0094,9c94a3eb-f144-4cd8-94eb-175dee5df892,7,broad_positive_high_conflict,4899,50,97.98,True,True,True,0,True,True,True,0230874e1f374867963b24edf1fac7c4372cfcf88ba81abe6de2219638f08931,2a62665709f51890443dc480cdd8a5baac7ccaf77c395b42cd94177d3069ceba,20260723,talkpl-ai/TalkPlayData-Challenge-Dataset,0c9db04e7549bc35,talkpl-ai/TalkPlayData-Challenge-Track-Metadata,292f7c9ef0e88892,8551f53006f8cb7603412eec5ad707eb4b8e0a9487edcdfbf03e9e01b99c98a7,2026-07-23
